Lon,Lat,RhoLM_in_situ,RhoLM_STP
104.25,38.25,3.2497942082595,3.3702243357429
104.5,38.25,3.2495793280786,3.362078363101
104.75,38.25,3.2585017159031,3.3740621428608
105,38.25,3.263118680026,3.380339290488
105.25,38.25,3.2469604063082,3.3646733787957
105.5,38.25,3.2223249748526,3.3515324609666
105.75,38.25,3.2267595951241,3.3551256738773
106,38.25,3.2540732619744,3.3796383388015
106.25,38.25,3.2557205110529,3.3805651064632
106.5,38.25,3.2548130777717,3.3785701239642
106.75,38.25,3.24781145996,3.3701508616479
107,38.25,3.2479695994863,3.3691590018479
107.25,38.25,3.2484184338776,3.3685145632335
107.5,38.25,3.2559129271633,3.375625549507
107.75,38.25,3.2571827471572,3.3772595509011
108,38.25,3.2592986334012,3.380632549926
108.25,38.25,3.2626319975714,3.3859090706596
108.5,38.25,3.2655486908614,3.3905192436462
108.75,38.25,3.2636961487796,3.3901416049315
109,38.25,3.257009892557,3.3839769872693
109.25,38.25,3.2564293957873,3.3836468833431
109.5,38.25,3.2460780225935,3.3728531337847
109.75,38.25,3.2377763292134,3.3640489367592
110,38.25,3.2356903789371,3.3611533239296
110.25,38.25,3.2446851377272,3.3696587251003
110.5,38.25,3.2648522423212,3.3895143613641
110.75,38.25,3.2619248858533,3.3845525679054
111,38.25,3.2484392668108,3.3688428125991
111.25,38.25,3.2422440885629,3.360644928287
111.5,38.25,3.2600987215537,3.3771819812353
111.75,38.25,3.2523412808893,3.3672257068137
112,38.25,3.2357026636404,3.3485266928982
112.25,38.25,3.2421311378034,3.3536656347162
112.5,38.25,3.2590127823858,3.3696981759677
112.75,38.25,3.2772801366747,3.3871965499475
113,38.25,3.240414420782,3.3480584063039
113.25,38.25,3.2199044751087,3.3284280157178
113.5,38.25,3.2257963098091,3.3351056858474
113.75,38.25,3.2392375126798,3.3490975696511
114,38.25,3.2582307906278,3.3691901996344
114.25,38.25,3.2653761641369,3.3767475424619
114.5,38.25,3.2640169788786,3.3753370869875
114.75,38.25,3.2617914346009,3.3730761681077
115,38.25,3.2635954314169,3.3750355432147
115.25,38.25,3.2605126395704,3.3721919886961
115.5,38.25,3.261203448722,3.3734581041466
115.75,38.25,3.2650577953017,3.379324947202
116,38.25,3.2631272962453,3.3802196614647
116.25,38.25,3.2588609966614,3.3752473729596
116.5,38.25,3.2719073935077,3.3856821013044
116.75,38.25,3.2772709006203,3.3893342362365
117,38.25,3.2700971626209,3.3812333499794
117.25,38.25,3.2722838495077,3.3843687654676
117.5,38.25,3.277553070015,3.391219996708
117.75,38.25,3.2691007399961,3.3853531686024
118,38.25,3.2629525173148,3.3816922446206
118.25,38.25,3.2588847766364,3.3794058867474
118.5,38.25,3.2565760154373,3.3778425973517
118.75,38.25,3.2575316958881,3.3787731603211
119,38.25,3.2571246569927,3.3779861376435
119.25,38.25,3.2572828442942,3.3778766489173
119.5,38.25,3.2610085535609,3.3809487623539
119.75,38.25,3.2631009945921,3.3817714960282
120,38.25,3.2667428599961,3.3842650592117
120.25,38.25,3.2679755326507,3.3838951096249
120.5,38.25,3.2799139888219,3.3940634285478
120.75,38.25,3.2849176846939,3.3954951817379
121,38.25,3.2833081146374,3.3923505668237
121.25,38.25,3.2815391374803,3.3895330850463
104.25,38.5,3.2509898389368,3.3620420283896
104.5,38.5,3.2480171300948,3.3596413445977
104.75,38.5,3.2482045201577,3.3610394558735
105,38.5,3.2638457343351,3.3801541823224
105.25,38.5,3.2469000222985,3.374275489696
105.5,38.5,3.237478703367,3.3641839051406
105.75,38.5,3.2234333974388,3.3491666939037
106,38.5,3.2495042673403,3.3771787097411
106.25,38.5,3.2557247263248,3.3811225660652
106.5,38.5,3.2568022719966,3.3812374204603
106.75,38.5,3.247187643059,3.3701746696838
107,38.5,3.2490937067188,3.3712794354894
107.25,38.5,3.2515345121795,3.3731077618055
107.5,38.5,3.2546485978196,3.3759791418713
107.75,38.5,3.2551751577204,3.3769643232495
108,38.5,3.2590401054914,3.381936641974
108.25,38.5,3.2598051244339,3.3840252859575
108.5,38.5,3.2616036132319,3.3871381987983
108.75,38.5,3.2564957554696,3.3827201953109
109,38.5,3.2579826322481,3.3846654756141
109.25,38.5,3.2560307686863,3.3827320553754
109.5,38.5,3.2488422316872,3.3751770397068
109.75,38.5,3.2429096843375,3.3694087440357
110,38.5,3.2314007604593,3.3559001538003
110.25,38.5,3.2383898632775,3.3622033539865
110.5,38.5,3.250409601092,3.3727389244225
110.75,38.5,3.2779659864451,3.3999358553005
111,38.5,3.2705506542318,3.3904806269589
111.25,38.5,3.2507841509831,3.3681728301502
111.5,38.5,3.2482220076624,3.3634022866219
111.75,38.5,3.2314932866558,3.3447141084255
112,38.5,3.2266902660587,3.3383297127887
112.25,38.5,3.2073238697137,3.3166889750786
112.5,38.5,3.2434416534506,3.3524517416071
112.75,38.5,3.2645623588171,3.3729212257499
113,38.5,3.2768376549756,3.3848201956082
113.25,38.5,3.2637415661814,3.3727095935338
113.5,38.5,3.2298507198363,3.33810562316
113.75,38.5,3.246579568628,3.3558020622498
114,38.5,3.2481376943808,3.3571147167685
114.25,38.5,3.2539407756851,3.3642720383683
114.5,38.5,3.2550089031028,3.3652780167849
114.75,38.5,3.2561591399829,3.3662596798697
115,38.5,3.2546060104172,3.3645818473991
115.25,38.5,3.2530161121567,3.3634489862157
115.5,38.5,3.2613055377512,3.3721417117468
115.75,38.5,3.2678742571679,3.379962865908
116,38.5,3.2674873704905,3.380922989757
116.25,38.5,3.2671434042965,3.3803440291071
116.5,38.5,3.2632746691913,3.3749219634686
116.75,38.5,3.2714888732197,3.3819861254113
117,38.5,3.2699121936152,3.3798983784099
117.25,38.5,3.268679276384,3.378580918072
117.5,38.5,3.2636896148592,3.3751501019659
117.75,38.5,3.2624402039424,3.3770827627199
118,38.5,3.2587360903653,3.3764561901444
118.25,38.5,3.2553985025904,3.3753090180414
118.5,38.5,3.255211361952,3.3763053073772
118.75,38.5,3.2560967047055,3.3774084241671
119,38.5,3.2526384554302,3.3738015708516
119.25,38.5,3.2520269331355,3.3724005463237
119.5,38.5,3.2548913691011,3.3744140385463
119.75,38.5,3.2563505282296,3.37457352097
120,38.5,3.2630396474378,3.3801018805149
120.25,38.5,3.2685539941071,3.3841729487401
120.5,38.5,3.2708279274284,3.3841998956224
120.75,38.5,3.2847665439175,3.3957803972311
121,38.5,3.2875253446996,3.3955935899421
121.25,38.5,3.2858614138549,3.3928523642847
104,38.75,3.2562855467255,3.373528577077
104.25,38.75,3.2289194227189,3.3311506059275
104.5,38.75,3.2485216291866,3.3592684053116
104.75,38.75,3.251666563353,3.3635226384914
105,38.75,3.2663549167926,3.3813350488104
105.25,38.75,3.2748937357723,3.4031498348679
105.5,38.75,3.2443168310824,3.3710213683777
105.75,38.75,3.2203804450438,3.3503655897982
106,38.75,3.2206887608232,3.3490980793286
106.25,38.75,3.2538834216187,3.3826177535227
106.5,38.75,3.254343851063,3.3810474043645
106.75,38.75,3.2508489783912,3.3764974809134
107,38.75,3.2510132280322,3.3753610070527
107.25,38.75,3.2535081845323,3.3770092292848
107.5,38.75,3.2547902878976,3.3776270708268
107.75,38.75,3.2560143691823,3.3793837242398
108,38.75,3.2511293373612,3.3753193197244
108.25,38.75,3.2566143970044,3.3820430293966
108.5,38.75,3.2539201522785,3.3800952177048
108.75,38.75,3.2553459124962,3.3818457951329
109,38.75,3.253435265221,3.3797877361904
109.25,38.75,3.252663130392,3.3789740035531
109.5,38.75,3.2491970899482,3.3757146668085
109.75,38.75,3.2359249336072,3.3617774703373
110,38.75,3.2388477083152,3.3629534389826
110.25,38.75,3.2303011232742,3.3530782151628
110.5,38.75,3.2551819688452,3.376912742588
110.75,38.75,3.262568211534,3.3832361542891
111,38.75,3.2791979189532,3.3987824155476
111.25,38.75,3.2636939260166,3.3808903437325
111.5,38.75,3.2475884408478,3.3625287594384
111.75,38.75,3.2468569696007,3.360123453032
112,38.75,3.2085657270571,3.3188886670825
112.25,38.75,3.2123323008213,3.3210241617792
112.5,38.75,3.2353399419744,3.3429420489947
112.75,38.75,3.2658296544289,3.3729971512669
113,38.75,3.2900119870862,3.3975944637902
113.25,38.75,3.2664101871517,3.3743446932364
113.5,38.75,3.2170997559269,3.3239998405161
113.75,38.75,3.2146611330006,3.3217510396357
114,38.75,3.238775575781,3.3470382345638
114.25,38.75,3.2543353959553,3.3631133901594
114.5,38.75,3.2494268100626,3.357646024291
114.75,38.75,3.2484685369702,3.3565617188402
115,38.75,3.2505461070967,3.3589134421863
115.25,38.75,3.2544209971565,3.3633935200477
115.5,38.75,3.2550175878636,3.3644231970742
115.75,38.75,3.2542522536419,3.3638978192715
116,38.75,3.2579041251806,3.3668572336932
116.25,38.75,3.2629533203353,3.3723221686985
116.5,38.75,3.2634485126877,3.3728702225876
116.75,38.75,3.2713490942227,3.3802447845882
117,38.75,3.26917311355,3.3771659539079
117.25,38.75,3.2638320557896,3.3707274615315
117.5,38.75,3.2646366381912,3.3739627684559
117.75,38.75,3.2640918939668,3.3781838398275
118,38.75,3.2617679853785,3.3796737508284
118.25,38.75,3.2575735343214,3.3781058690559
118.5,38.75,3.2512501242619,3.372825636128
118.75,38.75,3.2489685615857,3.3706730907298
119,38.75,3.245001225578,3.3663603572589
119.25,38.75,3.2447677163107,3.3650789989563
119.5,38.75,3.2448735051996,3.363870544596
119.75,38.75,3.2482172065934,3.3660741070823
120,38.75,3.2564965975896,3.3731031918579
120.25,38.75,3.2600835892019,3.3750835752153
120.5,38.75,3.2668615677756,3.3785552180115
120.75,38.75,3.2784135923372,3.3885379509442
121,38.75,3.2875890495776,3.396586323708
104.25,39,3.2151826058645,3.3137930555955
104.5,39,3.248730604697,3.3594745654756
104.75,39,3.2529497206977,3.3649303277989
105,39,3.2520655457587,3.3838125530857
105.25,39,3.2918366185268,3.4249275444313
105.5,39,3.2511508045959,3.3822792595698
105.75,39,3.2407957006469,3.3714532689471
106,39,3.2073838998538,3.3364766795395
106.25,39,3.254038486801,3.3832995918724
106.5,39,3.2535275855821,3.3817553916827
106.75,39,3.2478689090555,3.3752513985996
107,39,3.2534032775628,3.379837155284
107.25,39,3.2558381652992,3.3807445008986
107.5,39,3.257464615572,3.3823520002857
107.75,39,3.2521924657245,3.3773099610068
108,39,3.252216393299,3.3777986931527
108.25,39,3.2478361408286,3.3742018224681
108.5,39,3.2447805459112,3.3716357703466
108.75,39,3.2507753787168,3.3780491609279
109,39,3.2517394674821,3.3786556180469
109.25,39,3.2464702605121,3.372799384516
109.5,39,3.2436011109761,3.3696505573736
109.75,39,3.2357257843024,3.3611139264176
110,39,3.2431432931214,3.3668867448023
110.25,39,3.2335348256291,3.3559164547648
110.5,39,3.2492628452808,3.3702002445108
110.75,39,3.255912558024,3.3757855589651
111,39,3.2705671029845,3.3894246563932
111.25,39,3.2591751994067,3.3759602738641
111.5,39,3.2597002136807,3.3749347856313
111.75,39,3.2505042953119,3.363645893163
112,39,3.2228888630497,3.3333868132623
112.25,39,3.2282778128523,3.3371219525831
112.5,39,3.252077358984,3.3597176844964
112.75,39,3.273825983249,3.3805029610941
113,39,3.2751120099938,3.3817414287456
113.25,39,3.2279606785017,3.3336718056013
113.5,39,3.2016268667817,3.3070153154595
113.75,39,3.2197708324055,3.3263376773416
114,39,3.2449837010778,3.3530767765407
114.25,39,3.2437212247474,3.3516527977475
114.5,39,3.2413727943698,3.349473100292
114.75,39,3.2382366753294,3.345881159956
115,39,3.2451432326936,3.3530819678096
115.25,39,3.2448919990939,3.3520735631248
115.5,39,3.2515347788974,3.3593344931522
115.75,39,3.2513653847678,3.3592386141616
116,39,3.2489826377011,3.3562298585211
116.25,39,3.2561650041571,3.3636675281557
116.5,39,3.2619016366327,3.3695072743108
116.75,39,3.2621171718311,3.3693470324725
117,39,3.2598625595197,3.3668404013251
117.25,39,3.2645799890008,3.3717363041626
117.5,39,3.2640411466302,3.3739177926094
117.75,39,3.2645980975077,3.3792649934231
118,39,3.2602757755665,3.3791617941619
118.25,39,3.2554247765716,3.3772599722907
118.5,39,3.2481380290953,3.3711689598515
118.75,39,3.2417389387262,3.3642453955008
119,39,3.2375734017356,3.3591121983807
119.25,39,3.2357955512346,3.3559225346946
119.5,39,3.2407619715755,3.359664457135
119.75,39,3.2409816177166,3.3588933179659
120,39,3.2484459457331,3.3649969935053
120.25,39,3.2540341712923,3.3679579744057
120.5,39,3.2603707768046,3.3717000832117
104.5,39.25,3.2488784080722,3.3592676581489
104.75,39.25,3.2433775107772,3.3737425175242
105,39.25,3.2478831990516,3.3783310362312
105.25,39.25,3.2596499124407,3.3922715769616
105.5,39.25,3.262611400381,3.395293827295
105.75,39.25,3.2723774437972,3.4056782782449
106,39.25,3.2368687925974,3.3685583421427
106.25,39.25,3.2491377160143,3.3794024718299
106.5,39.25,3.2182302254626,3.3462879744627
106.75,39.25,3.2502222979743,3.3791077428213
107,39.25,3.2462238319659,3.373921150322
107.25,39.25,3.2519529723489,3.3788155005829
107.5,39.25,3.2509920439841,3.3777197890507
107.75,39.25,3.2510111165294,3.3781423345045
108,39.25,3.2430844087039,3.3703682451606
108.25,39.25,3.2411724338062,3.3690000110265
108.5,39.25,3.2408186199059,3.3688647769595
108.75,39.25,3.2467382122893,3.3745991014844
109,39.25,3.2464078978217,3.3735378978838
109.25,39.25,3.2419240743929,3.368079762147
109.5,39.25,3.2320139786108,3.3572058604525
109.75,39.25,3.2337319556112,3.3585597478541
110,39.25,3.2389825450148,3.362131901458
110.25,39.25,3.2470372549669,3.3687344552506
110.5,39.25,3.2394888216869,3.3597376145979
110.75,39.25,3.2572305418804,3.3768238484873
111,39.25,3.2640854919822,3.3824636681606
111.25,39.25,3.2733683573521,3.3905349087168
111.5,39.25,3.2590584537691,3.3741912482765
111.75,39.25,3.2422702930399,3.3551441972566
112,39.25,3.2224626105292,3.3330197435245
112.25,39.25,3.2530912664324,3.362921229083
112.5,39.25,3.2473366686061,3.3552789578871
112.75,39.25,3.2445035938344,3.3512409482073
113,39.25,3.2377679861722,3.3427213277046
113.25,39.25,3.2461841384716,3.3516387558434
113.5,39.25,3.2588388773028,3.3651613353016
113.75,39.25,3.2456504938157,3.3522010978761
114,39.25,3.2570369455863,3.3644147363917
114.25,39.25,3.2302517375236,3.3368481207928
114.5,39.25,3.2427382038617,3.3501966584072
114.75,39.25,3.2343019215153,3.3414360223484
115,39.25,3.2442171857838,3.3516061992678
115.25,39.25,3.2503660514905,3.3568084211876
115.5,39.25,3.259648420891,3.3667407854985
115.75,39.25,3.2611923348991,3.368363652467
116,39.25,3.2559137710084,3.3627470988512
116.25,39.25,3.2471195420994,3.3534653710876
116.5,39.25,3.2548729706003,3.3612201763092
116.75,39.25,3.2553886179935,3.3619368905565
117,39.25,3.2557068307456,3.3632162451539
117.25,39.25,3.2590472097783,3.3681619165774
117.5,39.25,3.266340052562,3.3788113003703
117.75,39.25,3.2693303728745,3.3862655475174
118,39.25,3.2625987879796,3.3837538719172
118.25,39.25,3.2588740289432,3.3831028059935
118.5,39.25,3.24878587265,3.3734461755613
118.75,39.25,3.2376229892174,3.3612003039784
119,39.25,3.234634449936,3.3568668997558
119.25,39.25,3.2336648742437,3.3547399564285
119.5,39.25,3.2334940154073,3.353259393888
119.75,39.25,3.2348613921982,3.3533317251387
120,39.25,3.239316732229,3.3551205220305
104.75,39.5,3.2461818476726,3.3759481698966
105,39.5,3.2425614255255,3.3735238160068
105.25,39.5,3.2512866013753,3.3826758035949
105.5,39.5,3.2560627075812,3.3892366988895
105.75,39.5,3.2598727953278,3.393316482749
106,39.5,3.2479972938554,3.3807323917444
106.25,39.5,3.2600830599801,3.3925211035626
106.5,39.5,3.2484826693304,3.3788076777431
106.75,39.5,3.2520748141983,3.3822647822166
107,39.5,3.2328572110762,3.3615325609671
107.25,39.5,3.2426519530159,3.3711232841973
107.5,39.5,3.246783217021,3.3750205055791
107.75,39.5,3.2464118657359,3.3748066988346
108,39.5,3.2437811359237,3.3724033730114
108.25,39.5,3.2452932105675,3.3746506395886
108.5,39.5,3.2409829868977,3.3702258524195
108.75,39.5,3.2413380619035,3.3699337520111
109,39.5,3.2337738071608,3.3609312118445
109.25,39.5,3.2349151376746,3.3609742776739
109.5,39.5,3.231061695172,3.3558869357906
109.75,39.5,3.2288664393157,3.3532835686608
110,39.5,3.2374510742542,3.3598687434695
110.25,39.5,3.2382426670442,3.3595747713729
110.5,39.5,3.2462867098914,3.3666784055818
110.75,39.5,3.2533002911919,3.3726221709676
111,39.5,3.2644768043648,3.3827202256838
111.25,39.5,3.2623872283917,3.3790812221224
111.5,39.5,3.267537526786,3.382915867709
111.75,39.5,3.2564124862841,3.3698287100854
112,39.5,3.2320070986657,3.3430052913575
112.25,39.5,3.2276368063577,3.3369533168288
112.5,39.5,3.2329537948486,3.3412643773413
112.75,39.5,3.2642276916968,3.3704419936865
113,39.5,3.2795504575418,3.3859033487351
113.25,39.5,3.2694254224767,3.3753861532798
113.5,39.5,3.2344395163088,3.339278174464
113.75,39.5,3.2264150382241,3.3314946613737
114,39.5,3.2618378949026,3.3683309204639
114.5,39.5,3.2183477932966,3.3240762561437
114.75,39.5,3.2288837508708,3.3350403945075
115,39.5,3.22863926194,3.3346185132856
115.25,39.5,3.2496080681404,3.3551040351356
115.5,39.5,3.2500127087933,3.3556709960728
115.75,39.5,3.2692293542224,3.3756521598455
116,39.5,3.2591909895707,3.3654289747037
116.25,39.5,3.2434855573288,3.3491187840946
116.5,39.5,3.24340471699,3.3485058811598
116.75,39.5,3.2528482825729,3.3588841671597
117,39.5,3.2601393612423,3.3685028594013
117.25,39.5,3.2574691100368,3.368223574215
117.5,39.5,3.2600032891503,3.3741597153093
117.75,39.5,3.2606853578158,3.3788753542917
118,39.5,3.2577288909829,3.3811492450265
118.25,39.5,3.2487949087116,3.3752584429847
118.5,39.5,3.2442819793539,3.3701337408564
118.75,39.5,3.2441273049046,3.3688817627848
119,39.5,3.2370729349756,3.3607696414637
119.25,39.5,3.231272008442,3.3536792882571
119.5,39.5,3.2317614447107,3.3525775252675
119.75,39.5,3.2287526132478,3.3473956108121
105.25,39.75,3.2367269984321,3.3682466951497
105.5,39.75,3.246817947457,3.3787090091737
105.75,39.75,3.2539062424367,3.3875350417331
106,39.75,3.2483340065298,3.3815170011167
106.25,39.75,3.2670189835663,3.4004357543025
106.5,39.75,3.2570766061989,3.3886848871944
106.75,39.75,3.2525070551621,3.3839173387788
107,39.75,3.2329436906314,3.3629745824993
107.25,39.75,3.2401526572889,3.3699603014152
107.5,39.75,3.2453358683444,3.3751953073545
107.75,39.75,3.2458107837289,3.3755550452317
108,39.75,3.2408957965462,3.3709236289856
108.25,39.75,3.2433085952207,3.373831316399
108.5,39.75,3.2437853311807,3.374614106843
108.75,39.75,3.239919953368,3.3693729119756
109,39.75,3.2312632475449,3.3591288385713
109.25,39.75,3.2330823844192,3.3593998547414
109.5,39.75,3.2330566112267,3.3577308164529
109.75,39.75,3.2323449966942,3.357197393937
110,39.75,3.2317296905511,3.3543171970767
110.25,39.75,3.2430737205716,3.364778284851
110.5,39.75,3.2481101885824,3.3685793005157
110.75,39.75,3.2639234255865,3.383528320133
111,39.75,3.2646788521454,3.3829211896151
111.25,39.75,3.2709839777045,3.3880409745349
111.5,39.75,3.2638025091729,3.3790763859405
111.75,39.75,3.2574431935283,3.3709542524174
112,39.75,3.2497808816203,3.3615990669281
112.25,39.75,3.2308057480966,3.3407658943919
112.5,39.75,3.2273174110385,3.3359600013586
112.75,39.75,3.2333245925323,3.3384813683145
113,39.75,3.2472564951917,3.3525330063968
113.25,39.75,3.2705280599798,3.3761614246279
113.5,39.75,3.2480833286576,3.3528226462935
113.75,39.75,3.2395742959443,3.3442449769749
114,39.75,3.243285010106,3.3482315428295
115.75,39.75,3.2517214553625,3.3568590580802
116,39.75,3.2543824353822,3.3601815142114
116.25,39.75,3.2492438979838,3.355184141731
116.5,39.75,3.2554006607505,3.3615753307071
116.75,39.75,3.2593787792256,3.3665287368872
117,39.75,3.2595556077482,3.3688915017736
117.25,39.75,3.2580260092093,3.3699570575556
117.5,39.75,3.2618511800261,3.3771707334386
117.75,39.75,3.2617545602789,3.3810485392667
118,39.75,3.2559989139452,3.3794680830142
118.25,39.75,3.2440965550913,3.3698689748228
118.5,39.75,3.2399888099159,3.3658835608436
118.75,39.75,3.2409118296984,3.3664105203855
119,39.75,3.2434039232943,3.3678611442945
119.25,39.75,3.2373266086267,3.3605368315175
119.5,39.75,3.2315296644506,3.353339223137
119.75,39.75,3.2299587254933,3.3494267357634
105.5,40,3.2709058256279,3.4045111350268
105.75,40,3.2513446999744,3.3839281378018
106,40,3.2507244432258,3.3844907707604
106.25,40,3.2626457834219,3.3965303370358
106.5,40,3.2584541889806,3.3916594713111
106.75,40,3.2522729668077,3.3847057366615
107,40,3.239177959797,3.3706218952306
107.25,40,3.2400587090536,3.3712390443428
107.5,40,3.2430088887061,3.3738141476032
107.75,40,3.2454870077641,3.3763684087636
108,40,3.2441773854376,3.375352744982
108.25,40,3.2434766842703,3.3749754282095
108.5,40,3.2429193010716,3.3743654207755
108.75,40,3.2352185211448,3.3652093477345
109,40,3.2318622923208,3.3603070772425
109.25,40,3.2307308806705,3.3577958524749
109.5,40,3.2300917420507,3.356202689272
109.75,40,3.2287555529424,3.3544073238454
110,40,3.238334438771,3.3615318228764
110.25,40,3.2531409037233,3.3754388431924
110.5,40,3.2594604820111,3.3804431223075
110.75,40,3.2566011760787,3.3759485333908
111,40,3.2582060950176,3.3761986475684
111.25,40,3.2681423031444,3.3850049378201
111.5,40,3.2619086556937,3.3772811217965
111.75,40,3.2550254630233,3.3687981955392
112,40,3.2466432316661,3.3588366715444
112.25,40,3.2501299220139,3.3615916304686
112.5,40,3.2301131962421,3.337304874345
112.75,40,3.2288954761981,3.3338023592602
113,40,3.2233405703364,3.3276745307619
113.25,40,3.2361863557822,3.3405952967173
113.5,40,3.2451356532864,3.34934588149
113.75,40,3.2521713490198,3.3564412860019
114,40,3.2478840780049,3.3520773072167
115.75,40,3.2401135512867,3.3443048422187
116,40,3.235980903775,3.34134007436
116.25,40,3.2477303452941,3.3545671691895
116.5,40,3.2608461436282,3.3688186532466
116.75,40,3.2646937946196,3.37378702424
117,40,3.2521540423047,3.3625789407051
117.25,40,3.2590618084541,3.3718222179155
117.5,40,3.255734620528,3.3707716872594
117.75,40,3.2622999464445,3.3808911748007
118,40,3.2542622165055,3.3759279254156
118.25,40,3.2432910547484,3.3670957524172
118.5,40,3.2367797175756,3.3623675570504
118.75,40,3.239481612442,3.3649573627771
119,40,3.2354592443605,3.3599540336557
119.25,40,3.2369077569647,3.3606793184483
119.5,40,3.23586781178,3.3577218858464
119.75,40,3.2318957024131,3.3528957231155
106,40.25,3.2404415576997,3.3726480233527
106.25,40.25,3.2437805537727,3.3764164273163
106.5,40.25,3.250802975774,3.3844216260471
106.75,40.25,3.2512076004623,3.3848177983316
107,40.25,3.2518096942455,3.3847195936584
107.25,40.25,3.2423027909182,3.3744462499415
107.5,40.25,3.2480760848822,3.380271624025
107.75,40.25,3.2485721462595,3.3799447323329
108,40.25,3.2426927633415,3.3745977155048
108.25,40.25,3.2368940697831,3.3680541888141
108.5,40.25,3.2328629221657,3.363414705364
108.75,40.25,3.2261287588894,3.3557365081317
109,40.25,3.2236871546341,3.3525697863266
109.25,40.25,3.2271080274667,3.3547113986685
109.5,40.25,3.227546968452,3.3543992229912
109.75,40.25,3.2263790816002,3.352944629047
110,40.25,3.2319203536567,3.3583411189996
110.25,40.25,3.2481608816264,3.3706160764407
110.5,40.25,3.2572239545278,3.3784023479329
110.75,40.25,3.2644312127805,3.3842499401043
111,40.25,3.2647608886963,3.3829171664169
111.25,40.25,3.264318133103,3.3812483150587
111.5,40.25,3.2585902723564,3.3739480558091
111.75,40.25,3.2587624255512,3.3728756756346
112,40.25,3.2725566346068,3.3865301450128
112.25,40.25,3.2490232279248,3.3611559918157
112.5,40.25,3.239531818826,3.3473101289777
112.75,40.25,3.2319549728871,3.3367612969997
113,40.25,3.234885761625,3.3394110423455
113.25,40.25,3.2411736999606,3.3456067172673
113.5,40.25,3.2220098456617,3.325067788094
113.75,40.25,3.2407566379211,3.3444092358486
114,40.25,3.2318581392221,3.3345893119061
115.75,40.25,3.2227535864759,3.3256526341808
116,40.25,3.2256553324752,3.3309210925689
116.25,40.25,3.2553161424509,3.363627121597
116.5,40.25,3.2778887586088,3.3877400595543
116.75,40.25,3.2707570505333,3.3812210513331
117,40.25,3.2534149685389,3.3644331537565
117.25,40.25,3.2415552536922,3.3539092470617
117.5,40.25,3.2384923078342,3.3531531983333
117.75,40.25,3.2557968719356,3.3737603226253
118,40.25,3.2661101625808,3.3871173375123
118.25,40.25,3.2460882990523,3.3695482446763
118.5,40.25,3.2452181027954,3.3705796775437
118.75,40.25,3.2259571648593,3.3510264832826
119,40.25,3.232111998205,3.3571489325128
119.25,40.25,3.2180992144829,3.3420166975741
119.5,40.25,3.2221087144054,3.3445340630948
119.75,40.25,3.2220155797122,3.3434407678368
106.5,40.5,3.2406745058543,3.3738220907933
106.75,40.5,3.2436113702633,3.3771705442353
107,40.5,3.2424679670837,3.3758703672274
107.25,40.5,3.2447831104607,3.3777650801401
107.5,40.5,3.2437364459921,3.3758554438969
108,40.5,3.2374716831039,3.3688523687154
108.25,40.5,3.2401794200811,3.371098321124
108.5,40.5,3.2328789339581,3.3633179002246
108.75,40.5,3.2320844827152,3.3620644926942
109,40.5,3.2272880936494,3.3567132146961
109.25,40.5,3.2253060368368,3.3530179449573
109.5,40.5,3.2243088732561,3.3515989710548
109.75,40.5,3.2244649470851,3.3515198338698
110,40.5,3.2335639136857,3.3606368235959
110.25,40.5,3.2454143369562,3.3679191889436
110.5,40.5,3.2520771726626,3.3731876592058
110.75,40.5,3.2556304136503,3.3749414671657
111,40.5,3.2567810888305,3.3747986825809
111.25,40.5,3.2677561835842,3.3849715517779
111.5,40.5,3.2705087344626,3.387033377313
111.75,40.5,3.2556592887248,3.3705886404712
112,40.5,3.2519061348374,3.3657826334288
112.25,40.5,3.2362903709276,3.3486193030578
112.5,40.5,3.2454660679596,3.3537086286733
112.75,40.5,3.2461513930616,3.3511496341416
113,40.5,3.2506646800619,3.3554875884969
113.25,40.5,3.244935047408,3.3493272299087
113.5,40.5,3.2245394773641,3.3273863652325
113.75,40.5,3.2217030325512,3.3240457588276
115.75,40.5,3.2046058356942,3.305939122489
116,40.5,3.234790018327,3.3399251573777
116.25,40.5,3.2282074450003,3.3358724770927
116.5,40.5,3.2251090311283,3.3337295734056
116.75,40.5,3.2503754067724,3.3608081879005
117,40.5,3.2571030639762,3.3690066724033
117.25,40.5,3.2435146801479,3.3565476730238
117.5,40.5,3.2283012205752,3.3421884353051
117.75,40.5,3.2417214925486,3.358190136395
118,40.5,3.244052055001,3.3627815336122
118.25,40.5,3.2476152971795,3.370150258729
118.5,40.5,3.2357538576719,3.3595103250419
118.75,40.5,3.2123123325255,3.3361631680214
119,40.5,3.2276727007385,3.3523133137453
119.25,40.5,3.2186026127739,3.3427066017262
119.5,40.5,3.2196826931738,3.3424610616113
107,40.75,3.232233372096,3.3658267823298
108,40.75,3.2400449001789,3.3710317906545
108.25,40.75,3.2528442951362,3.3843286466285
108.5,40.75,3.252518583554,3.3838199485911
108.75,40.75,3.2524806948759,3.3827151708754
109,40.75,3.2293724846635,3.3581298303228
109.25,40.75,3.2237688570224,3.3516138363884
109.5,40.75,3.2217601928388,3.3488352285834
109.75,40.75,3.2420830445052,3.3697253384574
110,40.75,3.2553739056737,3.3830739096618
110.25,40.75,3.2453190370616,3.3716622930715
110.5,40.75,3.2383522256165,3.3595942965697
110.75,40.75,3.2371386997555,3.3568489123724
